ticker,date,close,historical_vol,future_vol,vol_change,vol_change_pct,return_1d,return_5d,return_10d,vol_close_5d,vol_parkinson_5d,vol_gk_5d,vol_close_10d,vol_parkinson_10d,vol_gk_10d,vol_close_15d,vol_parkinson_15d,vol_gk_15d,vol_of_vol_5d,vol_of_vol_10d,vol_of_vol_15d,rsi,macd,macd_signal,macd_histogram,bb_width,bb_position,ma_dist_5d,ma_dist_10d,ma_dist_15d,volume_ma_5d,volume_ratio_5d,vwap_ratio_5d,volume_ma_10d,volume_ratio_10d,vwap_ratio_10d,intraday_range,return_acceleration,atm_iv_short,atm_iv_medium,atm_iv_long,atm_iv_mean,atm_iv_std,iv_term_structure_slope,iv_skew_put,iv_skew_call,iv_smile,put_call_volume_ratio,volume_pct_atm,volume_pct_itm,total_option_volume,avg_option_volume,total_transactions,iv_p25,iv_p50,iv_p75,iv_range,atm_iv_mean_change_1d,atm_iv_mean_change_5d,iv_skew_put_change_1d,iv_skew_put_change_5d,put_call_volume_ratio_change_1d,put_call_volume_ratio_change_5d,vix_close,vix_high,vix_low,vix_change_1d,vix_change_pct_1d,vix_ma_5d,vix_ma_10d,vix_regime_high,vix_regime_extreme,spy_close,spy_volume,market_return_1d,market_return_5d,market_vol_5d,market_vol_10d,vol_risk_premium,vol_risk_premium_change_1d,relative_vol,volume_anomaly,vol_change_ratio,target_label,target_numeric
LOW,2025-12-22,242.07000732421875,0.0128859145539728,0.010302811624744,-0.0025831029292288,-0.2004594177937062,0.006779258302535229,-0.02697158729802407,,0.23915173087982558,0.20727907797467313,0.19742286483075633,,,,,,,,,,,-0.9199025314315179,-0.36082699210580055,-0.5590755393257174,,,-0.011676795417377041,,,2902160.0,0.6121647324751219,4.709866300696659e-15,,,,0.012888813247354122,0.036128110086543375,0.2011847422622637,0.22571587601717105,0.24350006876725458,0.2243118960325532,0.023861274806596847,0.00022301949802050022,0.07237764028821886,-0.0011778973529684433,0.0735555376411873,0.520197486535009,0.6595807499261883,0.11898435193386478,3387,39.84705882352941,860,0.2103260774446819,0.2244674344923984,0.2424169019317999,0.22480207896499207,-0.006554763287208054,-0.013591554036967463,-0.05879914785538537,-0.01547825126408306,-0.2273127653689161,0.07547386844455672,,,,,,,,,,,,,,,,0.21142598147858038,-0.006541084587726259,,,-0.20045941779370366,decrease,0
MA,2025-12-12,571.0722045898438,0.0134636350054947,0.0109689139622021,-0.0024947210432925,-0.1852932764646716,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.01367301492204105,,0.19400568965595452,0.1862648453371336,0.22176496091477563,0.20007257435968884,0.025250512416483527,1.8868723006778002e-05,0.12198851406301725,-0.0012022036532945979,0.12319071771631185,0.6667496886674968,0.6731918708906156,0.10998206814106395,6692,32.328502415458935,2883,0.18651483533409519,0.210965385231656,0.23395639296103754,0.7627592979032886,-0.004054687763031972,-0.01814562417275309,0.0006369185900361174,-0.18810985728298557,0.061615214339868496,-2.758837778695427,15.739999771118164,17.850000381469727,14.850000381469727,,,,,0.0,0.0,679.7514038085938,113160300.0,,,,,0.18660893935419415,,,,-0.1852932764646746,decrease,0
MA,2025-12-15,568.2764282226562,0.0134358342005275,0.0107696382374545,-0.002666195963073,-0.1984391831039655,-0.004895661782725824,,,,,,,,,,,,,,,,-0.2718115912542771,-0.07766045464407917,-0.19415113661019795,,,,,,,,,,,,0.010788421969953454,,0.22313621640480624,0.19030249865405308,0.2225226740631481,0.21077171986975457,0.037584810366577195,-0.0002930286421262957,0.1990197999936401,-0.007246318701019133,0.20626611869465925,0.6649568664024248,0.7458339168183727,0.0719787144657611,7141,39.89385474860335,2116,0.1908304645053785,0.2189485733965155,0.2499529746619531,2.6977798928711834,0.010699145510065733,0.008898755889244436,0.07703128593062286,0.12764269670630163,-0.0017928222650720471,-1.0784616011810721,16.5,17.350000381469727,15.989999771118164,0.7600002288818359,0.04828464040237068,,,0.0,0.0,678.7244262695312,90811000.0,-0.0015108134140046081,,,,0.19733588566922708,0.010726946315032931,,,-0.19843918310396558,decrease,0
MA,2025-12-16,565.1710815429688,0.0128874805486459,0.0107415984437462,-0.0021458821048997,-0.1665090470398556,-0.005464500242249648,,,,,,,,,,,,,,,,-0.7511528627371717,-0.27008685695639134,-0.4810660057807804,,,,,,,,,,,,0.015052505630994969,-0.0005688384595238238,0.20787541691883948,0.19307477615635993,0.21939074870335545,0.20756222847289846,0.0361628860568276,-5.1521556189227395e-05,0.12955282616222374,3.154723705026119e-05,0.12952127892517348,0.9986631016042781,0.5949832775919732,0.1548494983277592,2990,21.985294117647058,1355,0.19411742982868288,0.21811536031280537,0.23871834053637828,1.3864542273882003,-0.0032094913968561123,-0.005568395731544135,-0.06946697383141637,0.06846101854831785,0.3337062352018533,-1.306266904482149,16.479999542236328,17.610000610351562,16.190000534057617,-0.020000457763671875,-0.0012121489553740261,,,0.0,0.0,676.8699340820312,122030600.0,-0.0027323197983205594,,,,0.19467474792425254,-0.0026611377449745344,,,-0.16650904703985528,decrease,0
MA,2025-12-17,564.6218872070312,0.0128406048154747,0.010561807824888,-0.0022787969905866,-0.1774680416798142,-0.0009717311339393353,,,,,,,,,,,,,,,,-1.1098997645253803,-0.5100334019761025,-0.5998663625492778,,,,,,,,,,,,0.014501233720395607,0.004492769108310313,0.21716032863839213,0.19045671805816147,0.2214355428189845,0.20781932793296148,0.05628045617783487,-0.00047602092185155414,0.10930235150366097,0.014341872104258108,0.09496047939940286,1.6699507389162562,0.7797509225092251,0.059271217712177124,4336,30.321678321678323,1367,0.18993985979588368,0.2159130988892895,0.25017864643380683,1.3328566164752322,0.0002570994600630261,-0.006986561539045977,-0.020250474658562778,0.03299198793175623,0.6712876373119782,0.7421052104609717,17.6200008392334,18.0,15.819999694824219,1.1400012969970703,0.06917483790429602,,,0.0,0.0,669.4219360351562,110625200.0,-0.011003588240296014,,,,0.1949787231174868,0.00030397519323424604,,,-0.17746804167981528,decrease,0
MA,2025-12-18,565.3607788085938,0.0111296408724666,0.0072668091759084,-0.0038628316965582,-0.3470760414304472,0.0013086485279865112,,,,0.12464819497839762,,,,,,,,,,,,-1.251379729075893,-0.7218466382903284,-0.5295330907855647,,,-0.0027159921901766847,,,2904840.0,0.7776676168050564,4.7259942478441805e-15,,,,0.01075577368668125,0.0022803796619258465,0.30149938841906604,0.18535284000304003,0.21851417226298894,0.22642497548225018,0.10006409404736163,-0.0015437967980919602,0.1488162442636813,-0.03559939195764436,0.18441563622132567,0.8767720828789531,0.7699012202208019,0.05752469494479954,3442,23.90277777777778,1244,0.19162915288745663,0.2167840717873094,0.24196684775396451,2.7285997104335133,0.0186056475492887,0.022297713359529375,0.03951389276002035,0.02746464879070018,-0.7931786560373031,0.2716376085513248,16.8700008392334,17.68000030517578,15.930000305175781,-0.75,-0.04256526471497213,16.642000198364258,,0.0,0.0,674.4769287109375,108650100.0,0.007551280296730134,,,,0.2152953346097836,0.0203166114922968,,,-0.3470760414304458,decrease,0
MA,2025-12-19,571.3717041015625,0.0109689139622021,0.0069472528394143,-0.0040216611227878,-0.3666416872851853,0.010632016790474541,0.0005244512152957626,,0.1030499492235036,0.12440285416536104,0.1348020037034616,,,,,,,,,,,-0.7285086423264602,-0.7237500680149375,-0.004758574311522712,,,0.0077806638910199845,,,3654180.0,1.9873405250972858,3.0132421316111384e-15,,,,0.013526013139043674,0.00932336826248803,0.1500703449758294,0.17972979175678877,0.2222931605406907,0.18949776037699248,0.038259963691790105,9.569911306780813e-05,0.08377118978530815,0.002631345383291739,0.08113984440201641,1.3054701905347266,0.5206611570247934,0.12103439082911224,3751,25.174496644295303,1442,0.1747754848954414,0.2114356751296449,0.2445544206672023,0.45207205862990824,-0.036927215105257705,-0.010574813982696357,-0.06504505447837317,-0.0382173242777091,0.42869810765577343,0.6387205018672297,14.90999984741211,16.530000686645508,14.90999984741211,-1.960000991821289,-0.11618262562637516,16.476000213623045,,0.0,0.0,680.5900268554688,103599500.0,0.00906346515990486,0.0012337202132666203,0.13033082613615518,,0.1785288464147904,-0.0367664881949932,,,-0.36664168728518476,decrease,0
MA,2025-12-22,574.8365478515625,0.0107696382374545,0.0067407063762221,-0.0040289318612323,-0.3741009467913773,0.006064080046540354,0.011543888331641217,,0.09873295751372642,0.13149632717039764,0.14298705823024016,,,,,,,,,,,-0.01556965919621689,-0.5214128083524459,0.505843149156229,,,0.011551058876599995,,,3611420.0,0.6923038583161194,3.098788464975918e-15,,,,0.01467780446041132,-0.004567936743934187,0.22131272071049435,0.1753911189584443,0.20741261935949318,0.20164485035003557,0.04849213117174345,-6.217375932402323e-05,0.15286312811596134,-0.014702502419692537,0.16756563053565388,0.5561122244488977,0.7042283751878086,0.10409959218716462,4659,22.616504854368934,2199,0.1795662347744695,0.2146522761803327,0.23915703851681952,2.6515888937159127,0.01214708997304309,-0.009126869519719,0.06909193833065319,-0.04615667187767877,-0.7493579660858288,-0.10884464195352705,,,,,,,,,,,,,,,,0.19087521211258107,0.012346365697790684,,,-0.37410094679138206,decrease,0
MCD,2025-12-12,316.7200012207031,0.0105687115145165,0.009277732005305,-0.0012909795092115,-0.1221510784392525,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.02342767554665363,,0.15321469847190855,0.15069087571109097,0.18558423471525506,0.17153359437480345,0.025299248170891853,0.0002109291887391216,0.06808885561238401,-0.004758657938036065,0.07284751355042007,0.918018018018018,0.6956317519962424,0.09934241427900423,4258,33.52755905511811,1537,0.1659396847217356,0.1824683475881073,0.2147852831662595,0.31800542572100177,-0.013990246976212595,-0.014631207317503975,-0.00017406349754250927,-0.03137357951350153,-1.099525841631105,-0.8291539276833395,15.739999771118164,17.850000381469727,14.850000381469727,,,,,0.0,0.0,679.7514038085938,113160300.0,,,,,0.16096488286028696,,,,-0.12215107843924913,stay_same,1
MCD,2025-12-15,318.7300109863281,0.0101285230753134,0.0091139045727663,-0.001014618502547,-0.1001743783375511,0.006346330379761289,,,,,,,,,,,,,,,,0.19541761610241792,0.05583360460069083,0.13958401150172708,,,,,,,,,,,,0.012110613171303157,,0.2173484948149396,0.15746495464244664,0.17813150147736492,0.17787487166207322,0.03683050542475004,-0.0005451738884694645,0.07009231665705315,-0.00884056055768151,0.07893287721473466,0.5736238532110092,0.7169508817956566,0.08701355487538259,6861,49.71739130434783,2097,0.1581874435288879,0.1804803183877963,0.21578994039796498,0.5309104458641484,0.00634127728726977,0.006919524973178298,0.0020034610446691414,-0.010683319200123331,-0.3443941648070088,-0.27790171619165516,16.5,17.350000381469727,15.989999771118164,0.7600002288818359,0.04828464040237068,,,0.0,0.0,678.7244262695312,90811000.0,-0.0015108134140046081,,,,0.16774634858675982,0.006781465726472868,,,-0.1001743783375549,stay_same,1
MCD,2025-12-16,314.5,0.0104674943824689,0.00898414526098,-0.0014833491214888,-0.1417100470551218,-0.013271454963522666,,,,,,,,,,,,,,,,-0.0882691748348634,0.014661381904818194,-0.1029305567396816,,,,,,,,,,,,0.019936372062549862,-0.019617785343283956,0.21247074547186615,0.15625553344309415,0.1757474097231513,0.1783782724529344,0.046507569556285586,-0.0011551193004559607,0.11319727848707109,-0.00940271762378439,0.12259999611085548,2.236351071181755,0.616485159086056,0.07751441383728379,4683,38.70247933884298,1268,0.1649048390183139,0.1761878297794139,0.2061447899854891,2.841432413477347,0.0005034007908611693,-0.0030895084631005765,0.04310496183001794,0.016919239566159594,1.662727217970746,0.9113787362499957,16.479999542236328,17.610000610351562,16.190000534057617,-0.020000457763671875,-0.0012121489553740261,,,0.0,0.0,676.8699340820312,122030600.0,-0.0027323197983205594,,,,0.16791077807046548,0.00016442948370565258,,,-0.14171004705512258,stay_same,1
MCD,2025-12-17,318.69000244140625,0.0099291432805144,0.0085820043632954,-0.0013471389172189,-0.1356752419780925,0.013322742262023013,,,,,,,,,,,,,,,,0.12847947354828193,0.047180836660093546,0.08129863688818839,,,,,,,,,,,,0.01317898953483317,0.02659419722554568,0.24885003173644085,0.15820290198940307,0.1837462109330366,0.18278533406005068,0.05729191978599181,-0.0008295686565966396,0.07151979565705271,-0.010243929067149077,0.08176372472420179,0.6636788776305534,0.653314593581635,0.034200046849379245,4269,34.99180327868852,1151,0.1597908844077045,0.17402490808822818,0.20284671577300617,0.44447244739137376,0.004407061607116292,0.005267013495410644,-0.041677482830018375,0.012272347077883772,-1.5726721935512016,-0.11087828823096024,17.6200008392334,18.0,15.819999694824219,1.1400012969970703,0.06917483790429602,,,0.0,0.0,669.4219360351562,110625200.0,-0.011003588240296014,,,,0.1728561907795363,0.004945412709070812,,,-0.1356752419780983,stay_same,1
MCD,2025-12-18,319.6499938964844,0.0093300841183791,0.0084965408579902,-0.0008335432603889,-0.0893393081791148,0.003012304897310525,,,,0.15877769391547053,,,,,,,,,,,,0.3657525986764085,0.13820134009332638,0.22755125858308214,,,0.006270870485815465,,,3444580.0,0.9682457658117971,3.3915920928875393e-15,,,,0.010761778529926274,-0.010310437364712488,0.38946307924667145,0.15936668289869357,0.1854110388310515,0.20111816883770178,0.1268112176948034,-0.001952046839650061,0.06203817737755557,-0.03297258799038533,0.0950107653679409,0.9348602988953866,0.7467047267231971,0.09487028796910418,11911,74.44375,3225,0.16280201226274,0.18183437324759116,0.21308507541166166,2.6834141273212255,0.018332834777651102,0.015594327486685738,-0.009481618279497145,-0.0062247417323709475,0.27118142126483313,-1.0826835607537362,16.8700008392334,17.68000030517578,15.930000305175781,-0.75,-0.04256526471497213,16.642000198364258,,0.0,0.0,674.4769287109375,108650100.0,0.007551280296730134,,,,0.19178808471932268,0.018931893939786393,,,-0.0893393081791111,stay_same,1
MCD,2025-12-19,315.8399963378906,0.009277732005305,0.0074282721321433,-0.0018494598731617,-0.1993439638161785,-0.01191927930969261,-0.002778494820095956,,0.18529001673141257,0.13181228209444648,0.11595718645129999,,,,,,,,,,,0.14665391845096565,0.1406163624812233,0.006037555969742342,,,-0.005171960585932967,,,4115920.0,1.731957861182919,2.350591156910858e-15,,,,0.011334810707240824,-0.014931584207003135,0.14812070183802353,0.15416887149899117,0.17909982683131886,0.16353303133434416,0.028835487320821626,-0.00010792596067340645,0.07545541139103543,0.004193504275395554,0.07126190711563987,1.6603690685413006,0.7336085879438481,0.051362510322047895,6055,49.631147540983605,1447,0.1603747560903446,0.17303297090641664,0.20447715989200507,0.4059436612657364,-0.037585137503357624,-0.008000563040459291,0.013417234013479856,0.007366555778651418,0.725508769645914,0.7423510505232827,14.90999984741211,16.530000686645508,14.90999984741211,-1.960000991821289,-0.11618262562637516,16.476000213623045,,0.0,0.0,680.5900268554688,103599500.0,0.00906346515990486,0.0012337202132666203,0.13033082613615518,,0.15425529932903917,-0.03753278539028351,,,-0.19934396381617617,decrease,0
MCD,2025-12-22,316.2200012207031,0.0091139045727663,0.0071545770333068,-0.0019593275394595,-0.2149822311410077,0.0012031563045167282,-0.007875034289546945,,0.17666931702078986,0.13158298106348623,0.1187997700976535,,,,,,,,,,,0.030416293613996004,0.10913062851915836,-0.07871433490516236,,,-0.0023976199177251586,,,3855860.0,0.6521502336703096,2.685188918123256e-15,,,,0.012016911575168137,0.013122435614209338,0.15312739559034444,0.15358280227978033,0.18002183441767816,0.1663688117313416,0.023494039232348014,3.3242241390664156e-05,0.10426111204628347,-0.005812478033860674,0.11007359008014414,1.2426443879404285,0.7170391966310333,0.03773890508584386,6174,43.478873239436616,1766,0.15561830821363568,0.17541894318586815,0.20481470617920028,1.2616545954410325,0.002835780396997445,-0.011506059930731616,0.02880570065524804,0.034168795389230316,-0.4177246806008721,0.6690205347294194,,,,,,,,,,,,,,,,0.1572549071585753,0.0029996078295361217,,,-0.2149822311410043,decrease,0
MDLZ,2025-12-12,53.54702377319336,0.0118475306935202,0.0108157569818898,-0.0010317737116303,-0.0870876588819222,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.014248712892646025,,0.200104666030433,0.22129457701769026,0.2387820934690296,0.2208170490987527,0.036775743605510114,0.0002661728896477676,0.049216094432009944,0.011477244692416205,0.03773884973959374,0.9619799139167863,0.19780621572212065,0.29542961608775137,2735,73.91891891891892,315,0.2172095913079617,0.2326845353776138,0.2506674873375333,0.2332762310517472,0.00413675324532406,-0.036343069740290695,0.014153290261138846,0.015435584259736262,0.5214767173814181,0.7032589836842281,15.739999771118164,17.850000381469727,14.850000381469727,,,,,0.0,0.0,679.7514038085938,113160300.0,,,,,0.20896951840523248,,,,-0.08708765888192303,stay_same,1
