ticker,date,open,high,low,close,volume,historical_vol,future_vol,vol_change,vol_change_pct
MMC,2025-12-17,186.72000122070312,188.55999755859375,185.63999938964844,186.36000061035156,2912700,0.008765296564155265,0.007986791391302173,-0.0007785051728530917,-0.08881675219486637
MMC,2025-12-18,185.74000549316406,187.24000549316406,185.35000610351562,185.72999572753906,2898200,0.008556222444198548,0.0072559470993173395,-0.0013002753448812087,-0.15196838948043548
MMC,2025-12-19,185.2100067138672,186.16000366210938,183.9199981689453,184.6999969482422,7301300,0.00813944228469125,0.006655095878289642,-0.0014843464064016078,-0.18236463316330437
MMC,2025-12-22,184.77000427246094,186.4199981689453,184.42999267578125,185.50999450683594,2252000,0.007950586224365406,0.006532683411504165,-0.0014179028128612405,-0.17833940452289274
MMM,2025-12-12,168.47000122070312,169.83999633789062,167.8000030517578,168.89999389648438,2423500,0.011008535719374202,0.012290204369799888,0.0012816686504256852,0.11642498903555755
MMM,2025-12-15,169.55999755859375,170.36000061035156,165.19000244140625,165.6999969482422,2576400,0.012185922562554536,0.01233353035385825,0.00014760779130371451,0.012112976309015006
MMM,2025-12-16,166.0,167.0,162.83999633789062,163.1999969482422,2786500,0.012846001578969127,0.012277057173515998,-0.0005689444054531295,-0.04428961042512859
MMM,2025-12-17,162.19000244140625,164.22999572753906,161.00999450683594,162.1699981689453,2638500,0.012811360933711116,0.011823405567226558,-0.0009879553664845584,-0.07711556731532765
MMM,2025-12-18,163.3699951171875,164.22999572753906,161.42999267578125,161.75999450683594,2606000,0.012708646266991275,0.01132084789209031,-0.0013877983749009653,-0.10920111754983337
MMM,2025-12-19,161.67999267578125,163.94000244140625,161.67999267578125,161.9600067138672,3715700,0.012290204369799888,0.011303396921489293,-0.0009868074483105945,-0.08029219194559756
MMM,2025-12-22,162.17999267578125,162.63999938964844,159.07000732421875,160.0,2334600,0.01233353035385825,0.009747558588986122,-0.0025859717648721286,-0.20967003693822095
MO,2025-12-12,57.56646909450077,57.762875405459745,57.17366021872161,57.69413375854492,8571400,0.007373535646633452,0.007716208305919507,0.00034267265928605503,0.046473316968706824
MO,2025-12-15,57.703951794445466,58.73508397983306,57.69413316476103,58.02802276611328,10998400,0.007969297584296925,0.007897698960919719,-7.15986233772066e-05,-0.008984307916708727
MO,2025-12-16,58.12622679162579,58.41101576572309,57.880719830398235,58.26371383666992,9078200,0.007657961760471259,0.007783603242637031,0.00012564148216577184,0.016406647890866467
MO,2025-12-17,58.440472712975655,58.67616103320927,57.81197552053771,58.11640548706055,8385300,0.007508371755431955,0.007416372376125362,-9.19993793065928e-05,-0.012252906795675849
MO,2025-12-18,57.86107641209854,58.0673050979989,57.33078424501716,57.34060287475586,10777700,0.007582426286329637,0.007223696630411888,-0.0003587296559177484,-0.047310668428719505
MO,2025-12-19,57.203121052359826,57.66467533086004,56.98707373116587,57.0263557434082,35088900,0.007716208305919507,0.007067781937759963,-0.0006484263681595442,-0.08403432650491076
MO,2025-12-22,57.11473879365059,57.772699391782815,56.96743311979055,57.5566520690918,8682800,0.007897698960919719,0.0063046458597721036,-0.0015930531011476151,-0.20171104381548846
MRK,2025-12-12,98.12135655544482,99.80695434092776,97.48678087953604,99.45000457763672,11810800,0.014860788499555088,0.01546317393487475,0.0006023854353196627,0.04053522700613748
MRK,2025-12-15,99.98999786376953,100.94000244140625,98.0,100.26000213623047,16735900,0.014123618517092986,0.01723839187968376,0.003114773362590773,0.22053649769859937
MRK,2025-12-16,100.30000305175781,100.33999633789062,96.79000091552734,98.2699966430664,16663600,0.015441253876004875,0.015711174307965377,0.00026992043196050197,0.01748047367966329
MRK,2025-12-17,98.18000030517578,100.13999938964844,98.05999755859375,99.18000030517578,13180600,0.015678900933756113,0.01564507263264684,-3.382830110927257e-05,-0.002157568394123943
MRK,2025-12-18,99.2699966430664,101.37000274658203,98.86000061035156,100.69000244140625,14312800,0.015926831373850474,0.015459671021379483,-0.0004671603524709911,-0.029331656844060017
MRK,2025-12-19,100.5999984741211,102.19999694824219,100.11000061035156,101.08999633789062,44980200,0.01546317393487475,0.014942748563060564,-0.0005204253718141868,-0.03365579240109622
MRK,2025-12-22,100.62999725341797,104.94999694824219,100.4000015258789,104.72000122070312,17136200,0.01723839187968376,0.014024422848854058,-0.0032139690308297005,-0.18644250886403804
MS,2025-12-12,181.14999389648438,181.14999389648438,177.75,178.41000366210938,4961500,0.011313667291000577,0.012465320621105561,0.001151653330104984,0.10179310567326505
MS,2025-12-15,179.91000366210938,180.89999389648438,177.72999572753906,177.7899932861328,5219000,0.011575858894040775,0.01244659453900813,0.0008707356449673548,0.0752199601720791
MS,2025-12-16,178.1300048828125,178.64999389648438,175.67999267578125,176.50999450683594,6840500,0.011898197299403947,0.011846854034120786,-5.134326528316059e-05,-0.004315213808543307
MS,2025-12-17,178.0500030517578,179.4499969482422,174.4600067138672,174.8000030517578,5796100,0.01128413523893931,0.011528194206887167,0.0002440589679478574,0.021628504336394194
MS,2025-12-18,176.5500030517578,177.07000732421875,172.5800018310547,172.9600067138672,7993400,0.01204128358684527,0.011304328065879646,-0.000736955520965624,-0.061202405511877916
MS,2025-12-19,173.4600067138672,177.6999969482422,173.4600067138672,176.97999572753906,10639400,0.012465320621105561,0.010910485800458013,-0.001554834820647548,-0.12473283824043734
MS,2025-12-22,177.58999633789062,180.25999450683594,177.41000366210938,179.75999450683594,4574600,0.01244659453900813,0.010621085764721773,-0.0018255087742863572,-0.14666732884767308
MSFT,2025-12-12,479.82000732421875,482.45001220703125,476.3399963378906,478.5299987792969,21248100,0.00884052889840527,0.009729826955933534,0.0008892980575282636,0.10059330926328205
MSFT,2025-12-15,480.1000061035156,480.7200012207031,472.5199890136719,474.82000732421875,23727700,0.009203671558352564,0.009526800990321231,0.00032312943196866756,0.03510875305794886
MSFT,2025-12-16,471.9100036621094,477.8900146484375,470.8800048828125,476.3900146484375,20705600,0.009210665394071784,0.009500010372868769,0.00028934497879698484,0.03141412334696411
MSFT,2025-12-17,476.9100036621094,480.0,475.0,476.1199951171875,24527200,0.008716796730696265,0.008939733261979079,0.00022293653128281458,0.02557551107022399
MSFT,2025-12-18,478.19000244140625,489.6000061035156,477.8900146484375,483.9800109863281,28573500,0.009666978442144264,0.008031160935541319,-0.0016358175066029448,-0.1692170429874362
MSFT,2025-12-19,487.3599853515625,487.8500061035156,482.489990234375,485.9200134277344,70836100,0.009729826955933534,0.007828984545546258,-0.001900842410387276,-0.19536240664877258
MSFT,2025-12-22,486.1199951171875,488.7300109863281,482.69000244140625,484.9200134277344,16963000,0.009526800990321231,0.007298452667819148,-0.002228348322502084,-0.23390310396595645
NEE,2025-12-12,81.83999633789062,82.2699966430664,81.33000183105469,81.6500015258789,7783100,0.012327577290028223,0.01294789785985718,0.0006203205698289572,0.05031974695715228
NEE,2025-12-15,82.01000213623047,82.23999786376953,80.52999877929688,81.6500015258789,9489800,0.012638022383766961,0.011791607266559371,-0.0008464151172075905,-0.06697369980091009
NEE,2025-12-16,81.63999938964844,81.8499984741211,80.19000244140625,81.31999969482422,6616600,0.013020589225007415,0.011360539105277605,-0.0016600501197298091,-0.1274942393959797
NEE,2025-12-17,80.97000122070312,81.30999755859375,79.6500015258789,80.29000091552734,10212000,0.013196700983650377,0.010185637304580915,-0.0030110636790694617,-0.22816790975259052
NEE,2025-12-18,80.4000015258789,81.18000030517578,80.0,80.8499984741211,9201300,0.012643691590672716,0.00979789262478796,-0.002845798965884756,-0.2250765882318823
NEE,2025-12-19,80.56999969482422,81.13999938964844,79.52999877929688,79.54000091552734,30492300,0.01294789785985718,0.009854255228716392,-0.003093642631140788,-0.23893010777696325
NEE,2025-12-22,79.0199966430664,80.18000030517578,78.72000122070312,80.04000091552734,7136200,0.011791607266559371,0.009093447088135725,-0.0026981601784236454,-0.22882039042086683
NFLX,2025-12-12,95.5,96.91999816894531,94.6500015258789,95.19000244140625,49323100,0.02292984361138634,0.018123747284204652,-0.004806096327181687,-0.20960004824433734
NFLX,2025-12-15,96.0199966430664,96.37000274658203,93.52999877929688,93.7699966430664,40016500,0.0230122735296475,0.01618462984442126,-0.006827643685226238,-0.29669574700778484
NFLX,2025-12-16,93.87999725341797,94.93000030517578,93.31999969482422,94.56999969482422,34265000,0.022916966547927742,0.0165946216094037,-0.00632234493852404,-0.27588053267441437
NFLX,2025-12-17,95.9800033569336,97.33000183105469,94.45999908447266,94.79000091552734,50472800,0.02190950754361348,0.01391657314660906,-0.007992934397004419,-0.3648157942890105
NFLX,2025-12-18,95.0199966430664,95.80999755859375,93.58999633789062,94.0,37244700,0.022040409429349445,0.013583252386402723,-0.008457157042946722,-0.3837114310446976
NFLX,2025-12-19,93.56999969482422,95.54000091552734,93.44999694824219,94.38999938964844,78990200,0.018123747284204652,0.013096916344061764,-0.005026830940142888,-0.27736156664046574
NFLX,2025-12-22,94.70999908447266,94.70999908447266,92.91000366210938,93.2300033569336,39484800,0.01618462984442126,0.011874093002935801,-0.00431053684148546,-0.26633521328084464
NKE,2025-12-12,68.16999816894531,69.13999938964844,67.12000274658203,67.47000122070312,14829200,0.016979200430889508,0.017484176937412405,0.0005049765065228973,0.029740888481663473
NKE,2025-12-15,67.41000366210938,68.3499984741211,66.69000244140625,67.77999877929688,15287500,0.016129881088739785,0.017042776427469597,0.0009128953387298119,0.05659653246713028
NKE,2025-12-16,67.29000091552734,68.19999694824219,66.73999786376953,67.12000274658203,16376700,0.016440993736256047,0.0169098451045895,0.0004688513683334533,0.02851721592105055
NKE,2025-12-17,66.55999755859375,66.83000183105469,65.62000274658203,65.69000244140625,13205500,0.01608873870869578,0.01631938411347217,0.00023064540477638756,0.01433582886467827
NKE,2025-12-18,66.01000213623047,67.0,65.4000015258789,65.62999725341797,35650000,0.01643004795032865,0.015369312356200066,-0.0010607355941285833,-0.06456071201589923
NKE,2025-12-19,59.20000076293945,60.380001068115234,58.220001220703125,58.709999084472656,108652700,0.017484176937412405,0.014810363614297453,-0.002673813323114952,-0.1529276060684082
NKE,2025-12-22,58.9900016784668,59.08000183105469,57.13999938964844,57.220001220703125,38695900,0.017042776427469597,0.014204604311402838,-0.0028381721160667586,-0.16653226240134117
NVDA,2025-12-12,181.11000061035156,182.82000732421875,174.6199951171875,175.02000427246094,204274900,0.016960989142073314,0.016529186846783065,-0.0004318022952902491,-0.025458556200541587
NVDA,2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600,0.015826468935393943,0.015612516668969905,-0.00021395226642403724,-0.01351863560326836
NVDA,2025-12-16,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100,0.01519194002787424,0.016754330105279998,0.0015623900774057575,0.10284335473541083
NVDA,2025-12-17,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500,0.01609989724578077,0.016540093856923864,0.0004401966111430948,0.027341578919608027
NVDA,2025-12-18,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000,0.0160923575735327,0.01644981297718432,0.0003574554036516221,0.022212743037697193
NVDA,2025-12-19,176.6699981689453,181.4499969482422,176.33999633789062,180.99000549316406,324925900,0.016529186846783065,0.01424747291418843,-0.0022817139325946346,-0.13804151128212971
NVDA,2025-12-22,183.9199981689453,184.16000366210938,182.35000610351562,183.69000244140625,129064400,0.015612516668969905,0.013930207257901386,-0.0016823094110685194,-0.10775389046739228
ORCL,2025-12-12,195.8522828616473,197.3283919289195,185.48967579339634,189.4691619873047,55201600,0.027548825516287387,0.02749385502613582,-5.4970490151566576e-05,-0.0019953841632583203
ORCL,2025-12-15,187.79357487056933,188.47178999366008,180.92174066601942,184.43246459960938,43897500,0.02788482586762905,0.027275865554164072,-0.0006089603134649783,-0.021838411914628753
ORCL,2025-12-16,184.21305056159247,189.29961091749016,184.00361273175508,188.1526336669922,32433500,0.02693889648413344,0.027456841654783373,0.000517945170649934,0.01922666620568497
ORCL,2025-12-17,182.82670593415017,186.0082980243349,176.60316725755735,177.989501953125,50222000,0.027561979531015083,0.026902580247347173,-0.0006593992836679101,-0.023924235301237995
ORCL,2025-12-18,182.23826927414245,184.2728842222163,178.10918478133843,179.55535888671875,36297300,0.027099130442306114,0.02241400581282362,-0.004685124629482493,-0.17288837512543417
ORCL,2025-12-19,187.8933191010791,194.60557155014874,187.62402668062938,191.46388244628906,77008600,0.02749385502613582,0.019920366471814818,-0.007573488554321002,-0.27546113657475824
ORCL,2025-12-22,196.30110985738344,198.27588551211926,192.32162363901878,197.85699462890625,27148000,0.027275865554164072,0.0185245093442995,-0.008751356209864572,-0.3208461411604423
PEP,2025-12-12,149.75,150.6699981689453,148.74000549316406,150.64999389648438,8143100,0.010168822152902043,0.009405254446026063,-0.0007635677068759793,-0.07508910032988113
PEP,2025-12-15,150.94000244140625,151.6999969482422,150.27999877929688,151.22000122070312,8409600,0.010188873356153271,0.0094802447963007,-0.0007086285598525716,-0.06954925584825492
PEP,2025-12-16,151.99000549316406,152.35000610351562,149.99000549316406,150.3699951171875,7520300,0.009898702529369766,0.0094730594906597,-0.00042564303871006626,-0.04299988179735372
PEP,2025-12-17,150.3800048828125,151.24000549316406,149.47999572753906,150.0800018310547,8067100,0.009504272090435714,0.008886761148449137,-0.0006175109419865772,-0.06497193431656774
PEP,2025-12-18,149.8000030517578,150.3699951171875,149.25,149.3699951171875,6643200,0.00921220165224803,0.008243054932780242,-0.000969146719467788,-0.10520250815735126
PEP,2025-12-19,149.14999389648438,149.88999938964844,147.89999389648438,148.16000366210938,17543500,0.009405254446026063,0.008099005116055562,-0.0013062493299705012,-0.13888506020402475
PEP,2025-12-22,147.52999877929688,148.97999572753906,146.41000366210938,147.0500030517578,8818700,0.0094802447963007,0.00809616190577992,-0.0013840828905207787,-0.1459965349271217
PFE,2025-12-12,25.84000015258789,26.040000915527344,25.719999313354492,25.850000381469727,51599700,0.013059664420971074,0.017474105190136095,0.00441444076916502,0.3380209955530218
PFE,2025-12-15,25.81999969482422,26.649999618530273,25.809999465942383,26.43000030517578,60360000,0.013407888027230282,0.017308348191849853,0.003900460164619571,0.2909078712991985
PFE,2025-12-16,26.440000534057617,26.510000228881836,24.920000076293945,25.530000686645508,111695500,0.01770001310831658,0.016111132252228363,-0.001588880856088215,-0.0897672135249244
PFE,2025-12-17,25.399999618530273,25.489999771118164,25.030000686645508,25.040000915527344,61255300,0.017495293153515584,0.015639677617084985,-0.0018556155364305993,-0.10606370068498815
PFE,2025-12-18,25.010000228881836,25.229999542236328,24.979999542236328,25.040000915527344,47062500,0.017356694630554004,0.015384423885984594,-0.0019722707445694095,-0.11363170157395672
PFE,2025-12-19,25.010000228881836,25.520000457763672,24.979999542236328,25.190000534057617,87590000,0.017474105190136095,0.015303536486809441,-0.0021705687033266533,-0.12421630061789436
PFE,2025-12-22,25.200000762939453,25.399999618530273,25.1299991607666,25.209999084472656,38758900,0.017308348191849853,0.014077605595852397,-0.0032307425959974562,-0.18665805426301435
PG,2025-12-12,141.0,143.11000061035156,140.83999633789062,142.83999633789062,10268800,0.011323427459915283,0.010135111585838382,-0.0011883158740769017,-0.10494312594693764
PG,2025-12-15,143.27000427246094,145.32000732421875,143.1999969482422,145.1300048828125,13877700,0.011493945319541895,0.008248080895388917,-0.0032458644241529777,-0.28239776107464076
PG,2025-12-16,146.10000610351562,146.5399932861328,144.64999389648438,145.2100067138672,10251700,0.010711912215502583,0.00814428961365105,-0.0025676226018515325,-0.23969787561697867
PG,2025-12-17,146.69000244140625,148.4499969482422,146.4499969482422,147.80999755859375,9833300,0.01056100317691539,0.008194816782397961,-0.0023661863945174284,-0.2240493970960563
PG,2025-12-18,146.6199951171875,147.5,145.35000610351562,145.52000427246094,12239900,0.010240864429806637,0.00813771591923377,-0.002103148510572868,-0.2053682601686954
PG,2025-12-19,145.50999450683594,146.0500030517578,143.94000244140625,144.4600067138672,19345600,0.010135111585838382,0.00769209262385725,-0.002443018961981132,-0.24104509765780185
PG,2025-12-22,143.7100067138672,144.39999389648438,142.4199981689453,142.69000244140625,11731400,0.008248080895388917,0.007263344385826291,-0.0009847365095626264,-0.11938977345786492
PLD,2025-12-12,130.59266007979724,130.6819607492606,128.80657098633426,129.1737060546875,2721600,0.009128693444301231,0.009559756362457336,0.0004310629181561044,0.04722065877074709
PLD,2025-12-15,130.10642958967125,130.10642958967125,128.0226718017444,129.64999389648438,2863300,0.008823051344714875,0.009499662140627141,0.000676610795912266,0.07668671182759974
PLD,2025-12-16,129.25,130.05999755859375,127.4000015258789,127.61000061035156,3248500,0.00934998267392546,0.0093416845922998,-8.29808162565969e-06,-0.0008874970056148623
PLD,2025-12-17,127.5199966430664,129.02999877929688,127.08999633789062,128.07000732421875,4780100,0.009529242646448723,0.008318301275329064,-0.0012109413711196594,-0.12707634972134357
PLD,2025-12-18,128.88999938964844,129.7899932861328,127.5999984741211,127.66000366210938,3559200,0.009412999249989182,0.008354727540638145,-0.0010582717093510375,-0.11242662208352494
PLD,2025-12-19,128.27999877929688,128.4600067138672,126.91999816894531,127.2300033569336,8629400,0.009559756362457336,0.008244263183697547,-0.0013154931787597891,-0.13760739592966378
PLD,2025-12-22,127.2699966430664,128.3699951171875,127.20999908447266,127.58999633789062,2859800,0.009499662140627141,0.007769790653310188,-0.0017298714873169533,-0.18209821167416299
PM,2025-12-12,149.6352035025005,152.33062029844064,148.15866525621277,152.26124572753906,5781800,0.013133757783323057,0.012918264587453996,-0.00021549319586906118,-0.01640758109173366
PM,2025-12-15,152.70718376676123,157.83045326182284,152.14232841465048,156.9782257080078,7020500,0.014562236193324998,0.013224593278999514,-0.0013376429143254834,-0.09185697145460592
PM,2025-12-16,157.31515696265947,158.42502913688162,156.0566314731134,156.5223846435547,5953600,0.014393059651966899,0.013215896993831138,-0.0011771626581357601,-0.08178682549786374
PM,2025-12-17,156.07645412334114,158.11783262777323,155.35305637934442,157.17642211914062,8460800,0.013925094289104356,0.013031414690265645,-0.0008936795988387109,-0.0641776335789674
PM,2025-12-18,156.859306478201,157.57280004654552,155.0755876782139,155.88816833496094,5386400,0.0125079038446046,0.012891924407460509,0.00038402056285590826,0.030702231774955565
PM,2025-12-19,155.8188027582633,158.40521306159414,155.23412393991947,155.4224090576172,18081100,0.012918264587453996,0.011997293238337106,-0.0009209713491168895,-0.07129218811722757
PM,2025-12-22,155.59087221013655,159.72318018364345,155.57106386556845,158.25656127929688,7391500,0.013224593278999514,0.009867167442768849,-0.0033574258362306653,-0.2538774361826473
PNC,2025-12-12,213.02999877929688,213.02999877929688,209.9600067138672,210.58999633789062,1820300,0.012842956215341494,0.011749585251353932,-0.0010933709639875614,-0.08513390107812407
PNC,2025-12-15,211.99000549316406,213.0,210.88999938964844,210.88999938964844,1968500,0.012412804105943333,0.011843041067655023,-0.0005697630382883109,-0.04590123500100228
PNC,2025-12-16,212.27000427246094,212.27000427246094,209.80999755859375,209.97999572753906,1723100,0.012440399265576147,0.010458937106701146,-0.0019814621588750015,-0.15927641200053033
